DAY,TMAX,TMIN,TEMP,IRRAD,RAIN,WIND,VAP,SNOWDEPTH
2014-10-03,23.44,12.8,17.86,19300.0,0.005,1.53,1.5810541750020255,-999
2014-10-04,20.6,13.07,16.48,6100.0,0.093,1.27,1.465743960150906,-999
2014-10-05,23.53,11.03,17.73,19860.0,0.001,0.98,1.4938564142353266,-999
2014-10-06,22.55,12.12,16.75,18950.0,0.0,1.1,1.4296106441984533,-999
2014-10-07,21.53,10.26,15.27,21370.0,0.0,1.3,1.218123115165027,-999
2014-10-08,21.93,9.32,15.3,20960.0,0.0,1.35,1.2353880433172073,-999
2014-10-09,21.76,9.28,14.92,20690.0,0.0,1.48,1.2287857237746695,-999
2014-10-10,22.02,9.05,14.94,20030.0,0.0,1.55,1.2470171842437872,-999
2014-10-11,21.9,8.47,15.05,19480.0,0.0,1.15,1.2790685521222431,-999
2014-10-12,20.58,8.73,14.78,13430.0,0.0,1.15,1.2495216274951704,-999
2014-10-13,16.23,10.23,13.26,3100.0,0.0,0.71,1.2637971770186063,-999
2014-10-14,19.12,10.18,14.32,7950.0,0.001,0.8,1.339122159399848,-999
2014-10-15,19.83,8.99,14.57,9870.0,0.08399999999999999,0.94,1.422104100658668,-999
2014-10-16,16.49,11.96,14.33,2920.0,0.182,1.55,1.4062675343055455,-999
2014-10-17,16.12,11.08,13.25,2400.0,0.39,0.67,1.3223434486688475,-999
2014-10-18,16.87,11.27,14.0,2480.0,0.363,1.27,1.4831378420299401,-999
2014-10-19,21.16,13.15,16.84,2850.0,0.41500000000000004,1.27,1.7407984378454429,-999
2014-10-20,20.02,12.96,16.75,2250.0,1.4380000000000002,0.85,1.694398037809533,-999
2014-10-21,21.3,10.84,15.34,15030.0,0.009,1.25,1.4081225840744602,-999
2014-10-22,20.55,9.95,14.16,17900.0,0.014000000000000002,1.12,1.2765121142011402,-999
2014-10-23,19.72,9.65,14.71,15330.0,0.0,0.84,1.2936402173676451,-999
2014-10-24,21.63,9.19,15.82,16880.0,0.0,0.9,1.3092278818688887,-999
2014-10-25,22.48,11.37,16.65,18320.0,0.0,0.82,1.403488984238124,-999
2014-10-26,24.33,11.79,17.83,17280.0,0.003,1.02,1.537413793359947,-999
2014-10-27,20.67,12.76,15.8,5840.0,2.613,2.73,1.5115426161329033,-999
2014-10-28,13.83,11.42,12.55,2230.0,5.117,2.59,1.368709093821784,-999
2014-10-29,13.59,10.36,11.81,3660.0,2.0100000000000002,1.38,1.304881504655542,-999
2014-10-30,14.7,8.87,11.39,4040.0,1.206,1.48,1.2654860430793122,-999
2014-10-31,15.98,8.59,12.03,6540.0,0.20299999999999999,0.82,1.2970899741352795,-999
2014-11-01,14.98,8.05,11.8,2640.0,0.493,1.19,1.2570615101536242,-999
2014-11-02,15.51,5.61,10.07,8090.0,0.015,0.95,0.7979350284338683,-999
2014-11-03,14.77,4.26,9.01,14010.0,0.0,0.95,0.8115454715097726,-999
2014-11-04,15.55,5.44,10.13,14680.0,0.078,1.02,1.0488950114893367,-999
2014-11-05,15.96,7.63,11.22,6450.0,0.047,1.5,1.1380168177777927,-999
2014-11-06,16.44,6.72,10.75,14340.0,0.092,1.64,1.0233855038388688,-999
2014-11-07,8.58,5.1,6.99,2790.0,0.8210000000000001,0.98,0.9177730779910996,-999
2014-11-08,11.58,4.43,6.92,5180.0,0.02,1.5,0.8957220299905343,-999
2014-11-09,10.37,4.51,7.13,3990.0,0.013000000000000001,1.39,0.9145939230382347,-999
2014-11-10,11.01,4.73,7.7,2950.0,0.013000000000000001,1.04,0.9527336765037365,-999
2014-11-11,15.37,5.81,10.25,8070.0,0.003,1.09,1.0290065723928432,-999
2014-11-12,14.08,6.29,9.51,4420.0,0.011,1.23,0.8784188532885675,-999
2014-11-13,12.99,5.78,8.7,9410.0,0.0,1.03,0.8236221993380124,-999
2014-11-14,14.18,3.86,8.55,15200.0,0.004,1.52,0.8323452237933779,-999
2014-11-15,11.31,6.42,8.72,2620.0,0.028999999999999998,0.71,0.9422546734292065,-999
2014-11-16,12.85,5.83,8.24,5550.0,0.026000000000000002,0.91,0.919685242681335,-999
2014-11-17,11.74,4.19,7.27,6680.0,0.005,1.16,0.7344268706229994,-999
2014-11-18,12.92,3.46,6.98,12980.0,0.0,0.93,0.6817661194804753,-999
2014-11-19,15.28,2.88,8.78,14880.0,0.0,0.77,0.7817580924843126,-999
2014-11-20,14.65,4.79,9.29,9000.0,0.0,0.95,0.9494480119851476,-999
2014-11-21,15.74,6.52,10.79,4390.0,0.061,1.01,1.1311088809315155,-999
2014-11-22,13.26,8.94,10.62,2780.0,0.599,1.77,1.2213952181742944,-999
2014-11-23,13.73,8.05,10.3,2410.0,2.527,1.2,1.1644496416285408,-999
2014-11-24,10.06,6.36,7.95,1990.0,0.673,0.92,0.9760152061132401,-999
2014-11-25,13.64,5.55,8.41,4750.0,0.011,1.18,0.9787076021414821,-999
2014-11-26,9.69,5.8,7.46,4820.0,0.24300000000000002,2.0,0.9693127427343273,-999
2014-11-27,12.77,6.34,9.15,2450.0,0.933,0.72,1.0431783570092912,-999
2014-11-28,9.03,5.23,7.02,2240.0,0.763,1.89,0.9487920785507222,-999
2014-11-29,10.31,4.42,7.16,2990.0,0.985,1.1,0.9370533620187511,-999
2014-11-30,10.15,4.84,7.14,2420.0,0.708,1.41,0.8938538573195218,-999
2014-12-01,8.28,-0.91,3.83,5430.0,0.007000000000000001,1.74,0.5989016413959919,-999
2014-12-02,6.72,-1.68,1.85,10850.0,0.0,1.18,0.49995626158421047,-999
2014-12-03,6.4,1.48,3.27,1840.0,0.221,1.07,0.6407691299407539,-999
2014-12-04,9.07,-0.05,3.42,9470.0,0.005,0.99,0.6435569744474291,-999
2014-12-05,11.05,0.7,4.78,8010.0,0.0,1.18,0.6041642555166838,-999
2014-12-06,9.4,0.13,4.45,3160.0,0.0,1.27,0.6166030198110214,-999
2014-12-07,11.47,0.21,5.29,12520.0,0.0,0.95,0.7142726485712347,-999
2014-12-08,9.22,-0.54,3.37,12300.0,0.0,1.85,0.5557808138803048,-999
2014-12-09,6.98,-0.49,2.93,1820.0,0.192,1.42,0.6260801365569245,-999
2014-12-10,6.2,-0.81,2.38,3130.0,0.094,0.71,0.5876381585438568,-999
2014-12-11,5.08,-1.32,1.73,4680.0,0.036,0.74,0.5219695965412959,-999
2014-12-12,7.36,-2.78,1.68,7300.0,0.0,1.11,0.460800114032025,-999
2014-12-13,8.98,-3.03,2.66,10740.0,0.0,0.93,0.518114065695736,-999
2014-12-14,8.76,0.69,4.08,3830.0,0.0,0.94,0.5936796059275321,-999
2014-12-15,6.29,-0.39,2.56,3490.0,0.0,1.45,0.6032843237158477,-999
2014-12-16,7.51,-3.38,1.14,13160.0,0.0,1.54,0.3647138036095138,-999
2014-12-17,8.28,-2.7,2.51,13120.0,0.0,0.8,0.36668914202182884,-999
2014-12-18,7.84,-0.23,3.3,2880.0,0.0,0.73,0.49219104341868136,-999
2014-12-19,9.12,-3.28,2.35,12780.0,0.0,1.51,0.5448366585391152,-999
2014-12-20,8.67,-2.48,2.92,12120.0,0.0,1.88,0.6046046468551459,-999
2014-12-21,8.73,-1.54,2.95,13980.0,0.0,0.96,0.49995626158421047,-999
2014-12-22,6.44,-3.74,0.57,12950.0,0.0,1.78,0.4907241252967253,-999
2014-12-23,9.3,-0.45,3.58,8980.0,0.0,1.28,0.5500820268848159,-999
2014-12-24,11.5,-0.82,4.41,11480.0,0.006,1.65,0.6911300432985262,-999
2014-12-25,6.98,-0.41,2.93,2580.0,0.002,1.35,0.6179490801535404,-999
2014-12-26,5.79,-1.38,1.64,1310.0,0.11399999999999999,1.26,0.5517049514538827,-999
2014-12-27,6.48,-1.85,1.98,3340.0,0.099,0.86,0.6170514182689354,-999
2014-12-28,9.94,-2.97,1.8,10570.0,0.006,2.11,0.5627709545153767,-999
2014-12-29,11.88,-3.24,4.08,13180.0,0.0,1.05,0.4705899782565853,-999
2014-12-30,13.69,1.6,6.44,12490.0,0.0,1.0,0.5923804058498526,-999
2014-12-31,11.75,0.26,4.56,9020.0,0.0,1.7,0.5452385710736829,-999
2015-01-01,4.9,-1.63,1.28,5360.0,0.0,1.4,0.43976210474787547,-999
2015-01-02,7.87,-1.29,2.77,2140.0,0.0,0.84,0.5007014336141731,-999
2015-01-03,12.15,-0.27,5.4,11440.0,0.0,1.14,0.7476088071911504,-999
2015-01-04,11.18,3.73,6.93,3630.0,0.04,1.56,0.8698783082906353,-999
2015-01-05,10.26,4.28,7.37,1890.0,0.736,1.25,0.9527336765037365,-999
2015-01-06,6.35,0.8,3.25,1970.0,0.549,1.16,0.6628958670497158,-999
2015-01-07,9.92,-0.42,3.73,7790.0,0.008,0.96,0.6389165022523836,-999
2015-01-08,9.16,0.49,4.08,4980.0,0.004,1.05,0.6519849393564036,-999
2015-01-09,8.94,1.36,4.34,6840.0,0.008,1.08,0.7056414341440281,-999
2015-01-10,11.88,-1.19,4.94,13470.0,0.0,0.96,0.6251720394124642,-999
2015-01-11,11.18,0.65,5.78,9900.0,0.0,0.96,0.6491648437127977,-999
2015-01-12,10.09,1.41,5.18,5970.0,0.0,1.16,0.6224547304555662,-999
2015-01-13,9.47,-0.14,3.71,11830.0,0.0,1.05,0.6306381363758151,-999
2015-01-14,10.41,-0.67,3.88,11140.0,0.0,0.77,0.6638522245024697,-999
2015-01-15,10.34,0.15,4.48,4350.0,0.0,1.09,0.6986026791717823,-999
2015-01-16,10.32,1.38,5.07,5860.0,0.0,0.88,0.7545456101359973,-999
2015-01-17,7.5,0.11,3.65,5280.0,0.004,1.91,0.6002134801141586,-999
2015-01-18,11.12,0.15,5.37,11110.0,0.001,1.01,0.594981325314441,-999
2015-01-19,9.2,0.08,3.71,5420.0,0.0,1.46,0.6085809603857623,-999
2015-01-20,11.4,0.94,4.98,12970.0,0.0,1.33,0.6370686106397196,-999
2015-01-21,13.5,-0.5,5.89,15340.0,0.0,1.34,0.6491648437127977,-999
2015-01-22,10.33,-2.06,3.9,10480.0,0.0,2.05,0.5993386389647115,-999
2015-01-23,10.69,2.35,6.45,4059.9999999999995,0.017,2.08,0.8121169911561521,-999
2015-01-24,9.94,6.44,7.87,1390.0,0.197,1.77,1.0233855038388688,-999
2015-01-25,9.33,4.43,6.93,2960.0,0.177,1.46,0.9364049804817366,-999
2015-01-26,9.26,3.48,5.92,2180.0,0.205,1.3,0.8747496090001547,-999
2015-01-27,5.42,-0.45,3.26,1790.0,0.426,2.41,0.6827464889939947,-999
2015-01-28,1.65,-2.71,-0.92,2120.0,0.458,2.63,0.49182395028054726,-999
2015-01-29,2.43,-3.45,-1.04,2400.0,0.076,0.66,0.46988464123800744,-999
2015-01-30,3.02,-3.6,-1.0,2800.0,0.002,1.47,0.4730660502216482,-999
2015-01-31,1.45,-4.56,-2.08,2430.0,0.127,1.9,0.4338159483231273,-999
2015-02-01,1.63,-4.88,-2.44,5070.0,0.079,1.51,0.43414441086343325,-999
2015-02-02,4.82,-4.04,-0.28,5210.0,0.011,1.34,0.5154302164369737,-999
2015-02-03,6.9,-2.6,1.85,3560.0,0.0,0.54,0.5690032028374344,-999
2015-02-04,7.98,-1.84,2.38,10770.0,0.0,0.91,0.5196532420301889,-999
2015-02-05,5.67,-0.93,1.86,9060.0,0.0,0.94,0.4962451123385504,-999
2015-02-06,8.68,-1.63,2.85,10230.0,0.0,1.08,0.547252071920288,-999
2015-02-07,8.12,-0.7,3.65,7180.0,0.0,1.53,0.6015278592176383,-999
2015-02-08,8.51,-0.36,3.04,6620.0,0.012,1.91,0.5364568371993857,-999
2015-02-09,7.66,-1.4,2.48,6710.0,0.002,1.41,0.539635602273146,-999
2015-02-10,9.14,-0.24,3.58,5380.0,0.0,1.21,0.6233593376462356,-999
2015-02-11,13.66,0.13,5.33,15350.0,0.0,2.12,0.6533990429843404,-999
2015-02-12,16.3,-0.52,7.43,14990.0,0.0,1.38,0.6759099762351599,-999
2015-02-13,16.5,4.99,9.4,15410.0,0.001,1.7,0.7856361362264619,-999
2015-02-14,11.98,5.46,8.62,2980.0,0.27999999999999997,2.05,1.0219844688570294,-999
2015-02-15,16.51,4.92,11.13,7230.0,0.181,1.12,1.0611345653967965,-999
2015-02-16,11.08,5.55,8.36,3780.0,0.324,1.53,0.9190474646654614,-999
2015-02-17,16.32,3.42,9.02,12180.0,0.004,1.23,0.9793817226066439,-999
2015-02-18,14.1,6.19,9.98,6380.0,0.20099999999999998,3.05,1.0713084294845034,-999
2015-02-19,9.19,4.53,6.18,3740.0,1.098,3.09,0.8578045552235403,-999
2015-02-20,8.94,2.82,5.82,4030.0000000000005,0.292,1.62,0.8548093074355307,-999
2015-02-21,8.75,3.44,5.92,6730.0,0.056999999999999995,1.2,0.8656355584784106,-999
2015-02-22,7.1,0.58,4.32,2470.0,0.658,2.14,0.7428394447197573,-999
2015-02-23,6.98,-0.56,3.56,3640.0,0.027000000000000003,1.25,0.7091842430445974,-999
2015-02-24,9.93,2.73,5.91,5030.0,0.094,1.12,0.8470647859250241,-999
2015-02-25,9.75,4.83,7.15,3390.0,0.11599999999999999,1.16,0.9241606218620037,-999
2015-02-26,9.33,3.3,6.02,4340.0,0.33399999999999996,2.12,0.8282643898874942,-999
2015-02-27,8.39,1.58,5.13,2320.0,0.709,2.73,0.7751493090227691,-999
2015-02-28,7.34,-0.44,3.01,3660.0,0.47300000000000003,0.99,0.6306381363758151,-999
2015-03-01,7.9,-0.47,3.13,5960.0,0.001,1.34,0.6130261907523127,-999
2015-03-02,9.03,-0.63,3.83,6300.0,0.002,1.0,0.6871735811292992,-999
2015-03-03,12.74,-0.35,5.58,15470.0,0.0,1.69,0.6638522245024697,-999
2015-03-04,6.8,-0.6,2.8,6640.0,0.007000000000000001,3.0,0.5842103723553225,-999
2015-03-05,6.71,-1.25,2.18,4320.0,0.002,1.61,0.5923804058498526,-999
2015-03-06,9.65,-1.72,3.64,9570.0,0.0,1.05,0.6306381363758151,-999
2015-03-07,12.58,-0.1,5.58,15760.0,0.0,1.48,0.7492045910878282,-999
2015-03-08,15.58,2.62,8.83,15130.0,0.0,1.79,0.8494410977208883,-999
2015-03-09,16.28,4.09,9.01,9140.0,0.0,2.07,0.7962479658197602,-999
2015-03-10,9.88,1.51,5.58,5320.0,0.019,2.46,0.7318152493478515,-999
2015-03-11,12.52,1.74,6.55,7800.0,0.020999999999999998,0.9,0.7696797065193437,-999
2015-03-12,17.08,2.57,8.84,20830.0,0.0,1.45,0.9000944915476814,-999
2015-03-13,18.63,5.29,11.04,18590.0,0.0,1.09,1.0800971266534045,-999
2015-03-14,15.52,7.46,11.12,9980.0,0.05,1.08,1.1465102416841408,-999
2015-03-15,13.26,8.04,10.26,4080.0,0.172,1.11,1.1295788040961148,-999
2015-03-16,16.47,7.86,11.49,8770.0,0.094,1.88,1.2420215342910883,-999
2015-03-17,20.18,9.55,14.23,3210.0,0.7809999999999999,1.66,1.4532933514714337,-999
2015-03-18,15.15,9.3,12.26,3650.0,1.077,1.32,1.2979536756541261,-999
2015-03-19,12.57,7.63,9.96,5900.0,0.233,1.77,1.1053440455307895,-999
2015-03-20,12.62,7.76,10.15,3700.0,0.101,0.82,1.08156806316304,-999
2015-03-21,18.58,6.28,11.89,12110.0,0.003,1.01,1.0742309744666982,-999
2015-03-22,18.18,7.17,12.05,9510.0,0.06899999999999999,1.91,1.049611529081656,-999
2015-03-23,17.66,8.64,12.45,10920.0,0.06899999999999999,1.27,1.119677621549325,-999
2015-03-24,14.83,6.29,10.26,16870.0,0.026000000000000002,1.68,0.9909045222124262,-999
2015-03-25,15.69,4.8,10.2,18390.0,0.011,2.61,1.0311214717805774,-999
2015-03-26,17.35,8.61,11.95,10610.0,0.034,1.8,1.196237334166842,-999
2015-03-27,15.05,7.04,10.19,16520.0,0.27,2.02,1.0867302363554476,-999
2015-03-28,21.62,7.3,13.74,16960.0,0.122,1.39,1.2799216975872638,-999
2015-03-29,17.89,9.64,13.31,8200.0,1.3119999999999998,0.98,1.3551900463455682,-999
2015-03-30,22.59,9.23,15.65,18790.0,0.007000000000000001,2.54,1.5244300340035504,-999
2015-03-31,25.19,15.55,19.93,10800.0,0.0,3.98,2.0139163499996564,-999
2015-04-01,24.99,17.92,20.51,7330.0,1.6059999999999999,4.88,2.1085282620433463,-999
2015-04-02,24.25,15.1,19.14,17270.0,1.106,1.7,1.925483602466027,-999
2015-04-03,19.21,12.33,15.48,7300.0,0.548,3.35,1.5779746093220435,-999
2015-04-04,17.8,11.41,14.26,8050.000000000001,0.255,3.17,1.457114379194928,-999
2015-04-05,13.91,9.03,11.62,2840.0,1.538,2.34,1.1970417089624772,-999
2015-04-06,12.57,5.3,9.26,3030.0,1.246,2.19,0.9929503064415945,-999
2015-04-07,10.74,2.44,6.57,6410.0,0.959,2.08,0.7951250067195315,-999
2015-04-08,13.44,3.42,7.87,12120.0,0.072,1.7,0.8566053472753811,-999
2015-04-09,15.13,4.03,9.66,7520.0,0.22599999999999998,1.12,0.9566896956240117,-999
2015-04-10,19.25,7.26,12.51,19930.0,0.002,1.59,1.0532005851480797,-999
2015-04-11,18.84,7.97,12.5,13760.0,0.0,1.04,0.919685242681335,-999
2015-04-12,20.06,5.73,12.69,21130.0,0.025,2.41,1.0073752648504462,-999
2015-04-13,17.57,5.84,11.62,28030.0,0.003,2.12,0.6936130382466865,-999
2015-04-14,20.1,3.56,12.33,26330.0,0.438,1.66,0.9051146206520801,-999
2015-04-15,21.8,11.01,15.54,21000.0,0.826,2.47,1.3516048407013632,-999
2015-04-16,25.54,12.01,17.85,25770.0,0.007000000000000001,2.69,1.3614842647796832,-999
2015-04-17,20.25,13.65,16.96,7030.0,0.068,4.15,1.6100520567450503,-999
2015-04-18,22.75,14.8,18.44,5570.0,0.485,2.46,1.8867515280312817,-999
2015-04-19,17.58,11.14,14.98,3700.0,1.717,1.63,1.491902540092287,-999
2015-04-20,19.32,9.77,13.79,18740.0,0.096,1.28,1.218123115165027,-999
2015-04-21,21.04,9.3,15.08,20820.0,0.052000000000000005,1.58,1.2739601687471036,-999
2015-04-22,18.23,10.07,13.87,12550.0,0.003,1.3,1.0904307682852976,-999
2015-04-23,19.95,8.87,14.39,14920.0,0.002,0.81,1.1403276978496268,-999
2015-04-24,20.36,10.79,15.45,9670.0,0.0,1.2,1.2748103184847024,-999
2015-04-25,21.47,10.9,15.78,15890.0,0.0,1.14,1.2705645514504287,-999
2015-04-26,22.88,12.33,17.51,21770.0,0.0,1.19,1.4239774839199955,-999
2015-04-27,24.8,13.63,19.02,21070.0,0.0,1.08,1.5234352815407175,-999
2015-04-28,25.65,13.77,19.94,24460.0,0.0,1.12,1.570809416119869,-999
2015-04-29,27.06,14.01,20.26,24610.0,0.0,2.07,1.7689434159168345,-999
2015-04-30,24.25,13.98,18.92,18140.0,0.5940000000000001,2.36,1.8903534306024494,-999
2015-05-01,23.61,12.92,17.99,5890.0,2.8739999999999997,2.49,1.8498824835886514,-999
2015-05-02,23.67,9.8,16.9,25540.0,0.007000000000000001,2.01,1.3933421778648425,-999
2015-05-03,22.11,12.4,16.79,6940.0,0.438,1.19,1.6048399011675016,-999
2015-05-04,20.23,12.65,16.04,5750.0,0.318,1.62,1.4667055667973674,-999
2015-05-05,19.15,11.09,15.03,5090.0,0.074,1.27,1.426791622589759,-999
2015-05-06,25.08,10.63,18.19,22980.0,0.009,1.72,1.4695937109724109,-999
2015-05-07,21.44,13.64,17.37,10270.0,0.409,1.54,1.655493168232792,-999
2015-05-08,23.03,13.52,17.5,25510.0,1.0550000000000002,2.17,1.4724868472074693,-999
2015-05-09,23.95,12.53,18.19,25750.0,0.0,1.45,1.5484757537809561,-999
2015-05-10,21.62,12.33,17.22,15770.0,0.683,2.2,1.746395813317633,-999
2015-05-11,21.47,6.98,15.06,27450.0,3.059,3.12,1.0311214717805774,-999
2015-05-12,20.76,9.54,15.33,10660.0,0.003,1.59,1.261267593034217,-999
2015-05-13,21.7,12.41,17.57,12180.0,0.007000000000000001,1.65,1.7241005689524094,-999
2015-05-14,27.17,16.32,21.75,14320.0,0.413,1.62,2.316657279894076,-999
2015-05-15,23.89,17.46,20.22,12490.0,0.8949999999999999,1.87,1.9761257750584036,-999
2015-05-16,23.58,15.44,19.48,13170.0,0.017,1.05,1.7497618068909833,-999
2015-05-17,21.05,15.35,18.3,4890.0,0.398,1.34,1.9206043162076791,-999
2015-05-18,26.86,15.87,21.12,24130.0,0.063,1.59,1.8569687498404233,-999
2015-05-19,25.12,16.66,20.87,23320.0,0.007000000000000001,1.06,1.9537507760022297,-999
2015-05-20,26.27,14.15,20.01,21740.0,0.008,2.15,1.7341023536887146,-999
2015-05-21,25.0,12.82,18.75,18820.0,0.004,1.82,1.5667278515171184,-999
2015-05-22,18.45,14.44,16.5,4230.0,0.749,1.34,1.648020000480648,-999
2015-05-23,21.88,14.19,17.69,6260.0,0.142,0.8,1.69986440587643,-999
2015-05-24,24.42,14.24,18.88,7800.0,0.002,1.09,1.6184223982929353,-999
2015-05-25,23.23,13.32,18.03,7380.0,0.34500000000000003,1.51,1.7207778993854561,-999
2015-05-26,24.12,14.87,19.74,5230.0,0.922,1.11,1.9848875767621699,-999
2015-05-27,26.27,15.61,21.04,16140.0,0.21600000000000003,0.97,2.062691795334557,-999
2015-05-28,26.16,17.14,21.86,5250.0,1.9780000000000002,2.19,2.3353879129103534,-999
2015-05-29,26.21,16.39,21.56,6120.0,3.3869999999999996,1.31,2.252831002099363,-999
2015-05-30,25.23,14.38,19.99,21320.0,0.033,1.41,1.7917457988260097,-999
2015-05-31,26.58,15.42,20.96,24380.0,0.051000000000000004,1.73,2.0613951019986394,-999
2015-06-01,27.93,18.02,22.73,4660.0,2.2809999999999997,2.37,2.470251005350697,-999
2015-06-02,27.22,18.4,22.91,6360.0,3.027,1.79,2.3820593372779197,-999
2015-06-03,25.63,17.51,21.13,6350.0,1.389,1.59,2.1498682441615165,-999
2015-06-04,23.22,15.05,19.02,8420.0,2.2,1.41,1.895165337530265,-999
2015-06-05,25.24,13.13,19.71,20450.0,0.009,1.36,1.6100520567450503,-999
2015-06-06,23.44,15.4,18.63,10510.0,0.6679999999999999,0.96,1.600680841026063,-999
2015-06-07,23.04,15.24,18.54,6460.0,1.967,0.96,1.895165337530265,-999
2015-06-08,24.58,15.83,20.04,11220.0,0.561,1.36,1.8867515280312817,-999
2015-06-09,26.01,15.92,20.88,15160.0,0.012,1.0,1.9562258797576675,-999
2015-06-10,27.35,17.34,22.23,23950.0,0.001,1.38,2.0835362182085597,-999
2015-06-11,28.07,18.05,23.06,29870.0,0.0,1.15,1.5204544417726475,-999
2015-06-12,27.18,17.58,22.29,17250.0,0.004,1.2,1.9365017149447903,-999
2015-06-13,21.48,17.76,19.72,9660.0,0.982,1.43,1.9873971889021356,-999
2015-06-14,24.81,16.68,21.01,8060.000000000001,0.465,1.74,2.119129472893741,-999
2015-06-15,23.55,17.44,20.76,7940.0,0.667,2.11,2.238858124675362,-999
2015-06-16,27.49,21.05,24.02,5370.0,1.3800000000000001,2.86,2.6861217823910333,-999
2015-06-17,26.17,19.44,23.0,6540.0,1.8539999999999999,1.43,2.56128319768639,-999
2015-06-18,25.54,17.6,21.42,12540.0,0.06899999999999999,1.0,2.0458903520816807,-999
2015-06-19,25.79,15.97,21.09,26360.0,0.013000000000000001,1.16,1.8712126715615796,-999
2015-06-20,22.87,16.37,19.87,5740.0,1.334,1.42,1.8771758340965388,-999
2015-06-21,25.26,15.94,19.88,9190.0,1.068,1.02,2.020275914751577,-999
2015-06-22,25.23,16.53,20.7,14700.0,0.020999999999999998,1.91,2.1687692248009394,-999
2015-06-23,27.08,18.76,22.87,9290.0,0.08499999999999999,3.08,2.493122479043225,-999
2015-06-24,28.26,21.83,24.62,11480.0,0.257,2.41,2.7272429460326246,-999
2015-06-25,28.44,21.51,24.92,12420.0,0.175,1.94,2.757189541561716,-999
2015-06-26,28.73,21.87,25.05,11980.0,0.29700000000000004,3.05,2.8060408861466497,-999
2015-06-27,29.33,22.76,25.82,10610.0,0.074,3.22,2.921803643615527,-999
2015-06-28,29.45,23.18,26.03,11940.0,0.067,3.35,2.9536054938747998,-999
2015-06-29,28.15,22.87,25.31,9040.0,0.97,2.22,2.9112696377229557,-999
2015-06-30,28.52,22.2,25.04,4400.0,3.94,1.26,2.888559591714415,-999
2015-07-01,29.15,20.51,25.08,19550.0,0.357,0.55,2.5223585327583193,-999
2015-07-02,27.87,20.89,24.48,9390.0,0.373,1.3,2.4235636752923297,-999
2015-07-03,26.06,18.43,22.08,8000.0,0.592,1.48,2.0796139031940735,-999
2015-07-04,20.98,17.15,19.12,7660.0,0.562,1.17,1.9525142529848156,-999
2015-07-05,21.3,15.87,18.57,6610.0,0.24100000000000002,1.02,1.8055505376914258,-999
2015-07-06,25.72,13.37,19.94,22930.0,0.002,1.25,1.668373481742484,-999
2015-07-07,26.31,14.95,20.74,25830.0,0.0,1.2,1.737447567594711,-999
2015-07-08,26.37,15.62,21.01,22700.0,0.0,1.17,1.8664540980808657,-999
2015-07-09,26.44,15.61,21.41,21670.0,0.0,1.33,1.9048213536601915,-999
2015-07-10,26.73,16.27,21.98,22370.0,0.0,1.27,2.0822280609812576,-999
2015-07-11,28.88,18.61,23.83,22790.0,0.0,0.65,2.3195303365435156,-999
2015-07-12,28.89,19.4,24.57,25160.0,0.0,1.26,2.4885334367023186,-999
2015-07-13,30.76,21.17,26.43,20220.0,0.008,0.67,2.4885334367023186,-999
2015-07-14,27.92,21.04,24.69,9870.0,0.992,1.29,2.5285515231624216,-999
2015-07-15,24.12,18.72,21.26,7690.0,6.574,2.45,2.224961118337833,-999
2015-07-16,25.51,17.12,21.7,25190.0,0.011,1.15,1.9562258797576675,-999
2015-07-17,26.35,18.37,22.51,21840.0,0.048,0.68,1.9974634456256537,-999
2015-07-18,28.73,17.04,22.86,24780.0,0.013000000000000001,0.74,2.148523707090839,-999
2015-07-19,28.43,18.48,23.55,21190.0,0.005,0.74,2.2852584590752323,-999
2015-07-20,28.98,19.62,24.08,24210.0,0.001,0.8,2.358622690965434,-999
2015-07-21,28.41,19.55,24.01,19090.0,0.10300000000000001,0.62,2.3630016409092667,-999
2015-07-22,22.61,19.91,21.12,3610.0,4.424,1.35,2.2696990982551384,-999
2015-07-23,25.98,19.34,22.32,19320.0,1.1949999999999998,2.42,2.2570377125350287,-999
2015-07-24,27.74,18.5,23.69,22270.0,0.096,1.48,2.1458368403300843,-999
2015-07-25,28.9,18.8,24.73,22860.0,0.0,0.86,2.1539062742313173,-999
2015-07-26,28.33,21.44,24.45,14030.0,0.144,0.5,2.2640641666264525,-999
2015-07-27,27.32,20.17,23.2,14270.0,0.157,1.07,2.2739333433117417,-999
2015-07-28,26.72,20.08,23.06,20640.0,0.136,2.12,2.5146359365587174,-999
2015-07-29,26.91,20.09,23.16,19430.0,0.01,2.12,2.4717700446226427,-999
2015-07-30,27.31,19.55,23.28,17920.0,0.013000000000000001,1.81,2.4900622965593437,-999
2015-07-31,26.37,20.06,23.2,17830.0,0.528,1.36,2.523905536446558,-999
2015-08-01,27.28,20.46,23.39,19340.0,0.373,1.66,2.544092162457651,-999
2015-08-02,27.42,20.2,23.56,21160.0,0.039,2.1,2.5130938991427296,-999
2015-08-03,28.5,19.74,23.83,23390.0,0.0,2.42,2.447563125280461,-999
2015-08-04,27.65,17.98,22.87,18170.0,0.03,2.1,2.332497686057674,-999
2015-08-05,27.55,20.11,23.17,12410.0,0.5730000000000001,1.53,2.473289900234463,-999
2015-08-06,28.45,19.3,23.4,26580.0,0.16899999999999998,1.38,2.3923767263889544,-999
2015-08-07,29.36,19.59,23.96,24350.0,0.02,1.37,2.3411777629785915,-999
